link,title,date,text,commodity,text_sum,commodity_score
https://www.kommersant.ru/doc/6210338,На крупнейшем в России месторождении меди запустили обогатительную фабрику – Коммерсантъ,2023-09-11 12:00:00,"На Удоканском месторождении меди состоялся первый пуск оборудования обогатительной фабрики. В запуске принял участие по ВКС президент Владимир Путин. Проект реализует компания « Удоканская медь », входящая в холдинг USM. Объем инвестиций в проект составляет 230 млрд руб., финансовыми партнерами выступают « Сбер », Газпромбанк и ВЭБ.РФ. Разработка месторождения ведется с 2020 года. Работы идут на двух участках карьера Западный, они находятся в горах на отметке около 2 тыс. метров. Строящийся горно-металлургический комбинат предполагается вводить в два этапа. В рамках первой очереди будут запущены две нитки измельчения и обогащения на обогатительной фабрике, затем – все технологические линии гидрометаллургического завода. Запуск второй очереди запланирован на 2028 год, ее производительность составит 24-28 млн тонн руды в год. Первая и вторая очереди обеспечат переработку 50 млн тонн руды и производство 450 тыс. тонн меди, что позволит комбинату войти в десятку крупнейших производителей меди в мире, сообщили в « Удоканской меди ». Сейчас объем добычи составляет 6,5 млн тонн руды. «Удоканская медь» предполагает ориентацию продаж на рынки Азии, ожидая роста спроса на медь в результате развития электромобилей и возобновляемых источников энергии. Евгений Зайнуллин",медь,На крупнейшем в России месторождении меди запустили обогатительную фабрику – Коммерсантъ,8
https://tass.ru/ekonomika/18717875,В Забайкалье предложили создать компанию для железнодорожной перевозки СПГ,2023-09-11 12:00:00,"ЧИТА, 11 сентября./ ТАСС/. Компанию для перевозки сжиженного природного газа(СПГ) железнодорожным транспортом предложили создать в Забайкалье. Об этом ТАСС сообщили в пресс-службе Восточно-Арктической нефтегазовой корпорации со ссылкой на выступление гендиректора компании Станислава Неверова на сессии""Переработка нефти и газа: локомотив экологического роста"" в рамках Восточного экономического форума(ВЭФ).""Самая масштабная на Дальнем Востоке газификация сжиженным природным газом- газификация города Читы идет по графику, однако, для успешной реализации проекта требуется решить ряд задач, стоящих сегодня перед государством и инвестором. В частности, в России отсутствует мощная компания по перевозке сжиженного природного газа железнодорожным транспортом, способная перевести СПГ в Читу в необходимом объеме"",- говорится в сообщении. В связи с этим ВАНК решила создать собственную компанию. Для обеспечения Читы сжиженным газом единовременно потребуется более 150 криоконтейнеров. Их закупят в Китае. Первые контейнеры с СПГ в Читу начнут поступать в 2024 году. В июне в Чите в ходе реализации федерального проекта""Чистый воздух"" начали прокладывать газораспределительные сети для дальнейшего перевода частных домовладений на газовое отопление. К 2024 году в Чите и в пригороде столицы Забайкалья планируется перевести на газовое отопление более 13 тыс. домовладений. В Минприроды региона подчеркнули, что для местных жителей цена за газ не будет превышать плату за уголь или дрова: из бюджета на ежегодное субсидирование затрат населения будет направляться 540 млн рублей. Переход на газовое отопление частного сектора столицы Забайкалья приведет к снижению выбросов загрязняющих веществ более чем на 12,9 тыс. тонн. Целью федерального проекта""Чистый воздух"" нацпроекта""Экология"" является снижение уровня загрязнения атмосферного воздуха в крупных промышленных центрах, в том числе уменьшение на не менее чем 20% совокупного объема выбросов загрязняющих веществ в атмосферу в наиболее загрязненных городах. VIII Восточный экономический форум проходит во Владивостоке 10-13 сентября 2023 года. Его девизом является""На пути к сотрудничеству, миру и процветанию"". Организатором мероприятия выступает Фонд Росконгресс. ТАСС- генеральный информационный партнер ВЭФ.",уголь;газ;спг,"Компанию для перевозки сжиженного природного газа в Забайкалье предложили создать в Восточно-Арктической нефтегазовой корпорации. Для успешной реализации проекта требуется решить ряд задач, стоящих перед государством и инвестором. В частности, в России отсутствует мощная компания по перевозке сжиженного природного газа железнодорожным транспортом, способная перевести СПГ в Читу в необходимом объеме. В связи с этим ВАНК решила создать собственную компанию. Для обеспечения Читы сжиженным газом единовременно потребуется более 150 криоконтейнеров. Их закупят в Китае. Первые контейнеры с СПГ в Читу начнут поступать в 2024 году. В июне в Чите в ходе реализации федерального проекта""Чистый воздух"" начали прокладывать газораспределительные сети для дальнейшего перевода частных домовладений на газовое отопление. К 2024 году в Чите и в пригороде столицы Забайкалья планируется перевести на газовое отопление более 13 тыс. домовладений. В Минприроды региона подчеркнули, что для местных жителей цена за газ не будет превышать плату за уголь или дрова: из бюджета на ежегодное субсидирование затрат населения будет направляться 540 млн рублей. Переход на газовое отопление частного сектора столицы Забайкалья приведет к снижению выбросов загрязняющих веществ более чем на 12,9 тыс. тонн. Целью федерального проекта""Чистый воздух"" нацпроекта""Экология"" является снижение уровня загрязнения атмосферного воздуха в крупных промышленных центрах, в том числе уменьшение на не менее чем 20% совокупного объема выбросов загрязняющих веществ в атмосферу в наиболее загрязненных городах. VIII Восточный экономический форум проходит во Владивостоке 10-13 сентября 2023 года. Его девизом является""На пути к сотрудничеству, миру и процветанию"". Организатором мероприятия выступает Фонд Росконгресс.",9
https://1prime.ru/energy/20230911/841709277.html,Холдинг Эн+ построит ветропарк в Приамурье,2023-09-11 12:00:00,"БЛАГОВЕЩЕНСК, 11 сен/ ПРАЙМ/. Энерго-металлургический холдинг Эн+ планирует построить в Амурской области ветропарк мощностью 1058 мегаватт, вместе с китайской корпорацией инвесторы планируют вложить в проект 60 миллиардов рублей, сообщает Агентство по привлечению инвестиций Амурской области. Соответствующее соглашение о сотрудничестве подписали холдинг Эн+ с правительством Амурской области и Корпорацией по развитию Дальнего Востока и Арктики(КРДВ) в присутствии полпреда президента на Дальнем Востоке Юрия Трутнева в рамках Восточного экономического форума во Владивостоке. По условиям соглашения, компания для оценки пригодности природно-климатических условий построит вблизи села Ровное измерительную мачту. Она соберет данные для подбора оптимальной конфигурации ветропарка. После этого инвестор примет окончательное решение о реализации проекта, приступит к проектированию и строительству.""Дальневосточные регионы активно внедряют альтернативные источники энергии. Конечно, пока солнце и ветер не способны полностью заменить традиционные уголь и мазут. Но во многих случаях основанная на их энергии генерация дает дополнительные энергетические мощности. Мы будем их поддерживать. Один из таких проектов мы начинаем сегодня"", — сказал Трутнев. Российский энерго-металлургический холдинг Эн+( LSE: ENPL; MOEX: ENPL) — ведущий мировой производитель низкоуглеродного алюминия и возобновляемой электроэнергии. Технологическим партнером проекта выступит китайская государственная корпорация PowerChina. Компании готовы вложить в строительство проекта 60 миллиардов рублей. Предполагаемая мощность ветропарка — 1 058 мегаватт. Уточняется, что КРДВ готова предоставить инвестору статус резидента территории опережающего развития(ТОР)""Амурская"" для реализации проекта по созданию ветропарка с применением мер государственной поддержки.""Приамурье — лидер по производству электроэнергии на Дальнем Востоке, при этом мы постоянно наращиваем генерацию в регионе. Сейчас фокус смещаем больше в сторону чистой энергии и возобновляемых источников. Готовится к строительству солнечная электростанция. Вместе с ветропарком это позволит создать полноценный энергетический кластер Амурской области с фокусом на новые технологии и чистую энергетику"", — отметил зампредседателя правительства Амурской области Павел Пузанов. VIII Восточный экономический форум проходит 10-13 сентября 2023 года во Владивостоке на территории кампуса Дальневосточного федерального университета(ДВФУ). РИА Новости — генеральный информационный партнер форума.",алюминий,Холдинг Эн+ построит ветропарк в Приамурье,8
https://1prime.ru/commodities/20230911/841714699.html,Цены на нефть продолжают снижаться,2023-09-11 12:00:00,"МОСКВА, 11 сен — ПРАЙМ. Мировые цены на нефть в понедельник днем продолжают опускаться после двухнедельного роста, связанного с ожиданиями вокруг снижения поставок ОПЕК+, свидетельствуют данные торгов. По состоянию на 14.10 мск цена ноябрьских фьючерсов на нефть марки Brent снижалась на 0,3%, до 90,38 доллара за баррель, октябрьских фьючерсов на WTI — на 0,55%, до 87,03 доллара. В начале рабочей недели котировки несколько опускаются, при этом продолжая удерживаться на достигнутых уровнях после двухнедельного роста. За это время стоимость Brent и WTI суммарно выросла на 7,3% и 9,6% соответственно. Инвесторы ожидают снижения поставок со стороны ОПЕК+ после того, как Саудовская Аравия и Россия решили продлить добровольное сокращение предложения нефти.""Учитывая, что Саудовская Аравия более агрессивно, чем ожидалось, провела одностороннее сокращение, а спрос остается сильным, мы предостерегаем от ослабления недавнего роста"", — приводит агентство Блумберг мнение аналитика Barclays Амарприта Сингха(Amarpreet Singh).",нефть brent;нефть wti,"Мировые цены на нефть продолжают падать в понедельник из-за ожидания снижения поставок ОПЕК+. По состоянию на 14.10 мск цена ноябрьских фьючерсов на нефть марки Brent снижалась на 0,3%, до 90,38 доллара за баррель, октябрьских фьючерсов на WTI — на 0,55%, до 87,03 доллара. В начале рабочей недели котировки несколько опускаются, но продолжают удерживаться на достигнутых уровнях после двухнедельного роста. За это время стоимость Brent и WTI суммарно выросла на 7,3% и 9,6% соответственно. Инвесторы ожидают снижения поставок со стороны ОПЕК+ после того, как Саудовская Аравия и Россия решили продлить добровольное сокращение предложения нефти.",5
https://1prime.ru/gas/20230910/841703260.html,"Заполненность подземных газохранилищ в ЕС превысила 93,5 процентов",2023-09-10 12:00:00,"МОСКВА, 10 сен — ПРАЙМ. Заполненность подземных хранилищ газа(ПХГ) в ЕС превысила 93,5%, темпы закачки на фоне больших запасов остаются на минимальном уровне, следует из данных ассоциации операторов газовой инфраструктуры Европы(Gas Infrastructure Europe, GIE). Темпы закачки газа в хранилища остаются на одном из самых низких уровней за пять месяцев сезона закачки(с начала апреля). По данным GIE, за газовые сутки 8 сентября(закончились в 7.00 мск 9 сентября) запасы в европейских ПХГ подросли лишь на 0,06 процентного пункта(п.п.) – до 93,58%. Это на 10,5 п.п.(13,5 миллиарда кубометров) больше, чем на аналогичную дату в 2018–2022 годах. Общий объем газа в хранилищах в регионе достиг 103,5 миллиарда кубометров – это рекорд для первой декады сентября. Текущие запасы сравнимы с уровнями того же периода в 2019 и 2020 годах, тогда европейские страны запасли более 101,7 и 101,3 миллиарда кубометров соответственно. Исторический максимум заполненности ПХГ в ЕС – 97,86% – наблюдался четыре года назад. При теплой для сезона погоде и стабильных поставках газа европейские страны могут побить рекорд в октябре: при сохранении средних с начала сентября темпов закачки(0,09 п.п.) – за 7 недель, к концу октября. Регламент по хранению газа, принятый для оптимизации подготовки к зиме в июне 2022 года, установил обязательную для стран ЕС цель – заполнять региональные ПХГ на 90% к 1 ноября. ЕС достиг целевого уровня в 2023 году в середине августа.",газ,"Заголовок: Заполненность подземных хранилищ газа в ЕС достигла 93,5%

Суммаризация:
— Заполненность подземных хранилищ газа в ЕС превысила 93,5%
— Темпы закачки газа в хранилища остаются на минимальном уровне за пять месяцев сезона закачки
— Текущие запасы газа в европейских ПХГ подросли лишь на 0,06 процентного пункта
— Общий объем газа в хранилищах в регионе достиг 103,5 миллиарда кубометров
— Исторический максимум заполненности ПХГ в ЕС – 97,86%
— При теплой для сезона погоде и стабильных поставках газа европейские страны могут побить рекорд в октябре
— Регламент по хранению газа установил обязательную для стран ЕС цель – заполнять региональные ПХГ на 90% к 1 ноября

Тезисы:
— Заполненность подземных хранилищ газа в ЕС достигла 93,5%
— Темпы закачки газа в хранилища остаются на минимальном уровне за пять месяцев сезона закачки
— Текущие запасы газа в европейских ПХГ подросли лишь на 0,06 процентного пункта
— Общий объем газа в хранилищах в регионе достиг 103,5 миллиарда кубометров
— Исторический максимум заполненности ПХГ в ЕС – 97,86%
— При теплой для сезона погоде и стабильных поставках газа европейские страны могут побить рекорд в октябре
— Регламент по хранению газа установил обязательную для стран ЕС цель – заполнять региональные ПХГ на 90% к 1 ноября

Основная мысль: Заполненность подземных хранилищ газа в ЕС достигла 93,5%, что является новым рекордом для первой декады сентября. Темпы закачки газа в хранилища остаются на минимальном уровне за пять месяцев сезона закачки. Текущие запасы газа в европейских ПХГ подросли лишь на 0,06 процентного пункта, что на 10,5 п.п. меньше, чем на аналогичную дату в 2018–2022 годах. Общий объем газа в хранилищах в регионе достиг 103,5 миллиарда кубометров, что является рекордным значением для первой декады сентября. Текущие запасы сравнимы с уровнями того же периода в 2019 и 2020 годах, когда европейские страны запасли более 101,7 и 101,3 миллиарда кубометров соответственно. Исторический максимум заполненности ПХГ в ЕС – 97,86% – наблюдался четыре года назад. При теплой для сезона погоде и стабильных поставках газа европейские страны могут побить рекорд в октябре, если сохранятся средние с начала сентября темпы закачки(0,09 п.п.).",0
https://tass.ru/ekonomika/18704799,"""Новатэку"" потребуется еще шесть ледоколов в восточном направлении в 2024–2026 годах",2023-09-11 12:00:00,"ВЛАДИВОСТОК, 11 сентября./ ТАСС/."" Новатэку"" в 2024–2026 годах потребуется еще шесть дополнительных ледоколов для обеспечения перевозки СПГ в восточном направлении. Об этом на Восточном экономическом форуме сказал заместитель председателя правления"" Новатэка"" Евгений Амбросов.""Нам необходимо будет в 2024 году один дополнительный ледокол в восточный сектор Арктики, в 2025 году два ледокола и с 2026 года — три ледокола, которые будут обеспечивать безопасное прохождение по восточному сектору Арктики с нашими грузами"", — сказал он. VIII Восточный экономический форум проходит во Владивостоке 10–13 сентября 2023 года. Его девизом является""На пути к сотрудничеству, миру и процветанию"". Организатором мероприятия выступает Фонд Росконгресс. ТАСС — генеральный информационный партнер ВЭФ.",спг,"""Новатэк"" планирует приобрести еще шесть ледоколов для перевозки СПГ в восточном направлении в 2024-2026 годах. Это необходимо для обеспечения безопасности и надежности перевозок. Дополнительные ледоколы будут использоваться в восточном секторе Арктики. VIII Восточный экономический форум проходит во Владивостоке 10-13 сентября 2023 года. Его девизом является""На пути к сотрудничеству, миру и процветанию"". Организатором мероприятия выступает Фонд Росконгресс.",4
https://www.rbc.ru/rbcfreenews/64ff0d419a79471561291f60,Путин запустил комплекс по добыче титано-магнетитовых руд в Приамурье — РБК,2023-09-11 12:00:00,"Президент России Владимир дал команду на запуск модернизированного комплекса по добыче и переработке титано-магнетитовых руд в Приамурье, сообщает « Амурская правда ». Символическую кнопку нажали во время телемоста в рамках Восточного экономического форума-2023. В церемонии открытия также участвовали заместитель председателя правительства — полпред президента в ДФО Юрий Трутнев, а также глава Минвостокразвития Алексей Чекунков. Комплекс находится в Амурской области, на территории опережающего развития «Амурская». Добыча титано-магниевых руд там была восстановлена с использованием механизмов государственной поддержки компанией « Байкало-Амурская горнорудная корпорация»(АО БАГК). Предприятие будет осваивать Куранхское месторождение. rbc.group Гендиректор АО БАКГ Алексей Карсканов во время презентации проекта отметил, что в предприятие инвестировали 18 млрд руб. rbc.group Модернизированные мощности позволят выпускать 1 млн тонн в год железорудного концентрата и 300 тыс. тонн в год ильменитового концентрата. Также были созданы 1,5 тыс. рабочих мест. Из ильменитового концентрата получают маталлический титан. Он нужен в авиационной и двигателестроительной промышленности, медицинской отрасли(для изготовления эндопротезов), судостроении и производстве оборудования для химической промышленности. Предприятие включает горный комплекс, карьеры, дробильно-сортировочный комплекс, обогатительную фабрику с железнодорожным погрузочно-разгрузочным узлом, имеет доступ к БАМу для доставки продукции потребителям сразу с комбината. Читайте на РБК Pro Оргазм в голове: какие процессы в мозге запускает секс Индустрия на$15 трлн: как заработать на рынке путешествий Как расчистить место для того, что правда важно — метод уборки Мари Кондо Топ-7 профессий будущего — рекомендации нейросети Песков рассказал, с кем Путин выступит на ВЭФ Политика Запуск состоялся в рамках Восточного экономического форума. Он пройдет с 10 по 13 сентября во Владивостоке на территории кампуса Дальневосточного федерального университета. Главная его тема — «На пути к сотрудничеству, миру и процветанию».",жрс;титан,Путин запустил комплекс по добыче титано-магнетитовых руд в Приамурье — РБК,3
https://www.kommersant.ru/doc/6209544,Губернатор Севастополя пообещал устранить дефицит дизтоплива на АЗС,2023-09-09 12:00:00,"Поставка дизельного топлива на автозаправки Севастополя ожидается сегодня, 9 сентября, заверил губернатор города Михаил Развожаев. Он пообещал, что дефицит в рознице устранят в течение дня. Он подтвердил, что в городе «возникли на ряде автозаправок перебои с этим видом топлива из-за логистических проблем». «Сейчас бензовозы уже в Керчи, в течение сегодняшнего дня — дизель должен появиться на тех заправках, где вчера топливо отсутствовало. Мой первый заместитель Алексей Николаевич Парикин постоянно на связи с владельцами АЗС и контролирует ситуацию»,— написал господин в Telegram. Он утверждает, что в ближайшее время ситуация с логистикой должна улучшиться. Кроме того, ожидается увеличение лимитов продажи топлива на бирже, что должно помочь стабилизироваться ценам на топливо в рознице, рассчитывает губернатор. В июле Михаил Развожаев говорил, что в Севастополе возникли небольшие задержки с поставкой бензина. Тогда жалобы горожан касались одной из сетей АЗС, где не было бензина Аи-95 и Аи-92. По поручению губернатора департамент городского хозяйства также проверял рост цен на топливо. Лаура Кеффер",бензин;дизель;нафта,"Поставка дизельного топлива на автозаправки Севастополя ожидается сегодня, 9 сентября. Об этом сообщил губернатор города Михаил Развожаев. Он заверил, что дефицит в рознице будет устранён в течение дня. Губернатор подтвердил, что в городе возникли перебои с этим видом топлива из-за логистических проблем. «Сейчас бензовозы уже в Керчи, в течение сегодняшнего дня — дизель должен появиться на тех заправках, где вчера топливо отсутствовало. Мой первый заместитель Алексей Николаевич Парикин постоянно на связи с владельцами АЗС и контролирует ситуацию», — написал господин в Telegram. Он утверждает, что в ближайшее время ситуация с логистикой должна улучшиться. Кроме того, ожидается увеличение лимитов продажи топлива на бирже, что должно помочь стабилизироваться ценам на топливо в рознице. В июле Михаил Развожаев говорил, что в Севастополе возникли небольшие задержки с поставкой бензина. Тогда жалобы горожан касались одной из сетей АЗС, где не было бензина Аи-95 и Аи-92. По поручению губернатора департамент городского хозяйства также проверял рост цен на топливо.",9
https://tass.ru/ekonomika/18711825,"Глава Якутии сообщил о начале добычи золота несколькими компаниями""Алросы""",2023-09-11 12:00:00,"ВЛАДИВОСТОК, 11 сентября./ ТАСС/. Несколько компаний алмазодобывающей"" Алросы"" уже начинают добычу золота. Об этом сообщил ТАСС глава Якутии Айсен Николаев. Читайте также Что известно о Восточном экономическом форуме""Мы всегда рассматриваем такие возможности, понятно, что компания крупная. Некоторые дочерние компании"" Алросы"" уже сегодня начинают попутную добычу золота, например"",- сказал он в рамках ВЭФ, отвечая на вопрос о возможности диверсификации активов компании в другие виды полезных ископаемых. По словам Николаева, в Якутии много полезных ископаемых, близких к специфике деятельности"" Алросы"", которые она способна развивать. Ранее"" Алроса"" сообщила, что планирует начать попутную добычу золота на Мирнинско-Нюрбинском ГОК в Якутии."" Алроса"" ведет добычу на территории Республики Саха(Якутия) и Архангельской области. Компания осуществляет разведку, добычу и продажу, а также огранку алмазного сырья."" Алроса"" обеспечивает до 90% добычи алмазов в России. Акционеры компании- Российская Федерация в лице Росимущества(33,02%), Якутия- 25%, а также ее улусы(районы)- 8%, в свободном обращении почти 34% акций.",золото,"В Якутии несколько компаний алмазодобывающей"" Алросы"" уже начинают добычу золота. Об этом сообщил ТАСС глава Якутии Айсен Николаев. Читайте также Что известно о Восточном экономическом форуме""Мы всегда рассматриваем такие возможности, понятно, что компания крупная. Некоторые дочерние компании"" Алросы"" уже сегодня начинают попутную добычу золота, например"",- сказал он в рамках ВЭФ, отвечая на вопрос о возможности диверсификации активов компании в другие виды полезных ископаемых. По словам Николаева, в Якутии много полезных ископаемых, близких к специфике деятельности"" Алросы"", которые она способна развивать. Ранее"" Алроса"" сообщила, что планирует начать попутную добычу золота на Мирнинско-Нюрбинском ГОК в Якутии."" Алроса"" ведет добычу на территории Республики Саха(Якутия) и Архангельской области. Компания осуществляет разведку, добычу и продажу, а также огранку алмазного сырья. Акционеры компании- Российская Федерация в лице Росимущества(33,02%), Якутия- 25%, а также ее улусы(районы)- 8%, в свободном обращении почти 34% акций.",3
https://rg.ru/2023/09/09/prognoz-v-2024-godu-mirovoj-import-szhizhennogo-prirodnogo-gaza-vyrastet-na-16.html,Прогноз: В 2024 году мировой импорт сжиженного природного газа вырастет на 16%,2023-09-09 12:00:00,"09.09.2023 19:49 К концу 2024 года мировой импорт сжиженного природного газа(СПГ) вырастет на 16%, к такому выводу пришло Агентство по экологическим расследованиям(EIA). Прогноз EIA, основанный на данных Международной группы импортеров сжиженного природного газа(GIIGNL), сравнивает прогнозируемые мощности по импорту СПГ с уровнями 2022 года. Анализ показал, что за первые семь месяцев 2023 года Германия, Филиппины и Вьетнам впервые начали импортировать СПГ. К концу 2024 года Антигуа, Австралия, Кипр и Никарагуа также начнут импорт СПГ, а несколько других стран находятся на""продвинутой стадии"" развития инфраструктуры импорта СПГ. В настоящее время мировые мощности по регазификации(процесс преобразования сжиженного природного газа обратно в природный газ) уже превышают количество импортируемого СПГ. Большая часть свободных мощностей по регазификации находится в Японии, Южной Корее и Китае. Ожидается, что Азия возглавит рост глобальных мощностей по регазификации, на долю которой придется 52% от общего прироста. К концу 2024 года импортные мощности в Европе увеличатся на треть по сравнению с уровнем 2022 года. В этом году в Германии ввели в эксплуатацию три новых терминала, и еще три находятся в стадии строительства. Несмотря на разговоры о том, что лидеры G7 и ЕС могут перейти к формальным санкциям против российского газа, ЕС по-прежнему намерен импортировать рекордные объемы СПГ из России в этом году.",газ;спг,"К концу 2024 года мировой импорт сжиженного природного газа (СПГ) вырастет на 16%, к такому выводу пришло Агентство по экологическим расследованиям(EIA). Прогноз EIA, основанный на данных Международной группы импортеров сжиженного природного газа(GIIGNL), сравнивает прогнозируемые мощности по импорту СПГ с уровнями 2022 года. Анализ показал, что за первые семь месяцев 2023 года Германия, Филиппины и Вьетнам впервые начали импортировать СПГ. К концу 2024 года Антигуа, Австралия, Кипр и Никарагуа также начнут импорт СПГ, а несколько других стран находятся на""продвинутой стадии"" развития инфраструктуры импорта СПГ. В настоящее время мировые мощности по регазификации уже превышают количество импортируемого СПГ. Большая часть свободных мощностей по регазификации находится в Японии, Южной Корее и Китае. Ожидается, что Азия возглавит рост глобальных мощностей по регазификации, на долю которой придется 52% от общего прироста. К концу 2024 года импортные мощности в Европе увеличатся на треть по сравнению с уровнем 2022 года. В этом году в Германии ввели в эксплуатацию три новых терминала, и еще три находятся в стадии строительства. Несмотря на разговоры о том, что лидеры G7 и ЕС могут перейти к формальным санкциям против российского газа, ЕС по-прежнему намерен импортировать рекордные объемы СПГ из России в этом году.",12
